A-levels scores,Current Annual Income,References Submitted,Is_Employed,University Tier,Education_business,Education_law,Education_stem,Was Hired by a Company within 6 months
0.11538461538461539,0.23205621364017867,0,1,Other,1.0,0.0,0.0,0
-0.7307692307692307,0.37549577799775447,1,1,Other,0.0,0.0,0.0,0
0.19230769230769232,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
0.5384615384615384,0.36823211822049196,1,1,Elite,0.0,1.0,0.0,1
-0.6538461538461539,0.0921953304411566,1,1,Other,0.0,1.0,0.0,0
0.11538461538461539,0.45190593560588443,0,1,Other,0.0,0.0,1.0,0
-0.34615384615384615,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
-0.11538461538461539,0.33046994550040637,1,1,Other,1.0,0.0,0.0,0
-0.07692307692307693,-0.2859844584255132,1,1,Other,0.0,0.0,0.0,0
0.6538461538461539,-0.6754583524336583,1,1,Other,0.0,1.0,0.0,1
-0.15384615384615385,0.44193169059466786,0,1,Other,0.0,0.0,0.0,0
0.9230769230769231,0.5064542489087901,1,1,Other,0.0,0.0,0.0,1
-0.6923076923076923,0.15584093470899962,0,1,Other,0.0,0.0,1.0,0
-0.11538461538461539,0.16920784032349862,1,1,Other,0.0,1.0,0.0,0
-0.15384615384615385,0.2245888170642856,1,1,Other,0.0,0.0,1.0,0
0.07692307692307693,0.5332412088678656,0,1,Other,0.0,0.0,0.0,0
-0.07692307692307693,-0.6754583524336583,0,0,Strong,0.0,1.0,0.0,0
0.5384615384615384,0.4741043885349331,1,1,Elite,0.0,0.0,1.0,1
-0.15384615384615385,0.4117697862756692,1,1,Other,0.0,0.0,1.0,0
-0.07692307692307693,0.6051957312711626,1,1,Other,0.0,1.0,0.0,0
0.5769230769230769,0.363581604338708,0,0,Other,0.0,0.0,1.0,0
0.6538461538461539,0.5277934640349187,1,1,Elite,0.0,1.0,0.0,1
-0.8076923076923077,0.512291751095639,0,1,Strong,0.0,0.0,0.0,0
0.8076923076923077,0.12926656967023428,1,1,Other,1.0,0.0,0.0,1
-0.7692307692307693,0.40827082821223176,1,1,Other,0.0,0.0,1.0,0
0.9230769230769231,0.4811643115135651,1,1,Other,0.0,0.0,1.0,1
-0.6923076923076923,-0.1802539180579454,1,1,Other,1.0,0.0,0.0,0
-0.2692307692307692,-0.6754583524336583,1,0,Other,0.0,0.0,0.0,0
-0.5769230769230769,0.3789947360611919,0,1,Other,0.0,0.0,0.0,0
0.8076923076923077,0.144661985149359,1,1,Other,0.0,0.0,0.0,1
0.5,0.21807809762978808,1,1,Other,0.0,0.0,1.0,1
0.038461538461538464,-0.15483996695920613,1,1,Other,0.0,0.0,1.0,0
-0.9230769230769231,-0.6754583524336583,0,0,Other,0.0,0.0,1.0,0
0.4230769230769231,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
-0.8461538461538461,0.49431862220775397,1,1,Other,0.0,1.0,0.0,0
-0.23076923076923078,-0.2504456742470043,1,1,Other,0.0,0.0,1.0,0
-0.5769230769230769,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
0.6923076923076923,0.11457094580379704,1,1,Other,0.0,1.0,0.0,1
-0.7307692307692307,0.3929108452198254,1,0,Elite,0.0,0.0,1.0,0
-0.7692307692307693,-0.6754583524336583,0,0,Strong,0.0,1.0,0.0,0
-0.3076923076923077,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
0.5769230769230769,0.6485650950144277,1,1,Other,1.0,0.0,0.0,1
-0.15384615384615385,0.4066586500665466,1,1,Other,0.0,0.0,1.0,0
-0.7692307692307693,-0.04527385990437657,0,1,Other,0.0,1.0,0.0,0
0.38461538461538464,0.10112431709418176,0,1,Other,0.0,0.0,1.0,0
0.4230769230769231,0.28805725889853684,0,1,Other,1.0,0.0,0.0,0
0.34615384615384615,0.13340331249460208,1,1,Elite,0.0,0.0,0.0,1
-0.5,0.0035078161851170267,1,1,Other,0.0,0.0,0.0,0
0.6538461538461539,-0.6754583524336583,1,1,Other,0.0,1.0,0.0,1
0.8076923076923077,0.22775116650389868,1,1,Other,0.0,0.0,1.0,1
0.3076923076923077,0.3834326550226657,1,1,Other,0.0,0.0,0.0,0
0.19230769230769232,0.03814307195230787,1,1,Elite,1.0,0.0,0.0,1
-0.15384615384615385,-0.6754583524336583,0,0,Elite,0.0,1.0,0.0,0
0.07692307692307693,-0.03591082528905158,1,0,Other,0.0,0.0,1.0,0
-0.6153846153846154,-0.6754583524336583,1,0,Other,0.0,0.0,0.0,0
0.8846153846153846,0.11720180794263481,1,1,Elite,0.0,0.0,0.0,1
-0.23076923076923078,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.07692307692307693,-0.07247715158239271,1,1,Other,0.0,0.0,0.0,0
-0.7692307692307693,-0.6754583524336583,0,0,Strong,0.0,0.0,0.0,0
0.4230769230769231,-0.3194061515226004,0,1,Other,0.0,0.0,1.0,0
0.7692307692307693,0.25285508334385237,1,1,Other,1.0,0.0,0.0,1
-0.38461538461538464,0.5752375637507945,0,1,Other,0.0,0.0,1.0,0
-0.5,-0.6754583524336583,1,0,Elite,1.0,0.0,0.0,0
0.2692307692307692,-0.6754583524336583,0,0,Other,0.0,0.0,1.0,0
0.9230769230769231,0.33671492128451624,1,1,Other,0.0,0.0,1.0,1
0.3076923076923077,-0.13004608437803805,0,0,Other,0.0,0.0,1.0,0
0.46153846153846156,-0.2440058197859435,1,1,Other,0.0,1.0,0.0,1
0.5384615384615384,-0.29494001944357706,1,1,Other,0.0,1.0,0.0,0
0.9230769230769231,-0.6754583524336583,1,1,Other,0.0,0.0,1.0,1
0.6538461538461539,0.05767523025580041,1,1,Other,0.0,0.0,0.0,1
-0.5769230769230769,0.09192072866908936,0,1,Other,1.0,0.0,0.0,0
0.038461538461538464,-0.2497370245126372,1,1,Strong,1.0,0.0,0.0,0
-0.9615384615384616,-0.6754583524336583,1,0,Other,0.0,1.0,0.0,0
0.6538461538461539,0.5990393367038487,1,1,Other,0.0,0.0,1.0,1
0.8076923076923077,-0.17642720949236318,1,1,Other,0.0,0.0,0.0,1
-0.038461538461538464,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
-0.46153846153846156,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
-0.7692307692307693,-0.6754583524336583,1,0,Other,0.0,1.0,0.0,0
-0.7307692307692307,-0.012720262731889016,1,1,Other,1.0,0.0,0.0,0
-0.6538461538461539,0.22147961635475005,0,1,Other,0.0,1.0,0.0,0
-0.8076923076923077,0.45828378321518815,0,1,Other,0.0,1.0,0.0,0
0.6538461538461539,0.12318104007635701,1,1,Other,1.0,0.0,0.0,1
-0.11538461538461539,-0.07315036883004143,1,1,Other,0.0,1.0,0.0,0
-0.038461538461538464,0.52001603320024,0,1,Strong,1.0,0.0,0.0,0
-0.3076923076923077,0.5288121480280714,0,1,Other,0.0,0.0,1.0,0
0.46153846153846156,0.004189891554445338,1,1,Other,0.0,0.0,1.0,1
-0.8076923076923077,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.7692307692307693,-0.26019846621623116,1,1,Other,1.0,0.0,0.0,0
-0.038461538461538464,0.09437442837433536,1,1,Other,0.0,0.0,0.0,0
-0.038461538461538464,-0.6754583524336583,0,0,Other,0.0,0.0,1.0,0
-0.19230769230769232,0.6226993797100294,0,1,Other,1.0,0.0,0.0,0
0.4230769230769231,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
0.34615384615384615,0.6035126881520408,0,1,Elite,1.0,0.0,0.0,0
-0.8846153846153846,0.5513826420676627,0,1,Other,1.0,0.0,0.0,0
0.8076923076923077,0.2186981661473593,1,1,Elite,1.0,0.0,0.0,1
0.4230769230769231,0.11356997805400354,1,1,Other,0.0,0.0,0.0,0
-0.9615384615384616,0.21495118067689337,1,1,Other,0.0,0.0,0.0,0
0.8076923076923077,0.06576269534926467,1,1,Elite,0.0,0.0,1.0,1
0.19230769230769232,0.2381683175990947,1,1,Other,1.0,0.0,0.0,0
-0.7692307692307693,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
-0.5384615384615384,-0.05189087679902915,1,1,Other,0.0,0.0,1.0,0
-0.2692307692307692,0.17469987576484344,1,1,Other,0.0,0.0,1.0,0
-0.5,0.5111667696423312,0,1,Strong,1.0,0.0,0.0,0
0.11538461538461539,0.16475220511866562,1,1,Other,0.0,0.0,0.0,0
0.5769230769230769,-0.21940681588172636,1,1,Other,0.0,0.0,1.0,0
-0.11538461538461539,-0.18303536826533617,1,1,Other,1.0,0.0,0.0,0
-0.34615384615384615,-0.12568788851168053,0,1,Other,0.0,1.0,0.0,0
0.0,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
0.5,0.24657467507302414,0,1,Other,1.0,0.0,0.0,0
0.9230769230769231,-0.6754583524336583,1,1,Elite,0.0,0.0,1.0,1
-0.38461538461538464,0.3711995889831541,1,1,Other,1.0,0.0,0.0,0
0.7692307692307693,-0.6754583524336583,1,1,Other,0.0,0.0,0.0,1
0.38461538461538464,0.5248791420023341,0,1,Other,0.0,0.0,1.0,0
-0.9230769230769231,-0.26735582853333867,0,1,Elite,1.0,0.0,0.0,0
0.5384615384615384,0.4772844542179054,0,1,Other,0.0,0.0,0.0,0
-0.8461538461538461,0.5834579006694526,0,1,Other,1.0,0.0,0.0,0
-0.038461538461538464,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
-0.3076923076923077,-0.6754583524336583,1,0,Other,0.0,0.0,0.0,0
-0.5384615384615384,0.3126385465593948,1,1,Other,1.0,0.0,0.0,0
-0.23076923076923078,-0.24824000194878676,0,1,Elite,0.0,0.0,1.0,0
-0.8846153846153846,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.8076923076923077,-0.20558814606156836,0,1,Strong,0.0,0.0,0.0,0
-0.5384615384615384,-0.09576515347803075,0,1,Other,0.0,0.0,1.0,0
0.8076923076923077,0.5959212778726335,1,1,Elite,0.0,0.0,0.0,1
0.6923076923076923,-0.6754583524336583,1,1,Other,0.0,0.0,1.0,1
-0.3076923076923077,0.15331637003031692,1,1,Other,0.0,0.0,0.0,0
-0.15384615384615385,-0.19125570518399426,1,0,Other,0.0,1.0,0.0,0
-0.7692307692307693,-0.2956132366912258,0,1,Other,0.0,1.0,0.0,0
0.6153846153846154,-0.22180736685689484,1,1,Other,0.0,1.0,0.0,1
0.4230769230769231,0.12183460558105956,1,1,Other,0.0,0.0,0.0,0
-0.7307692307692307,-0.1619176061811973,1,0,Other,0.0,1.0,0.0,0
-0.5384615384615384,0.3958783159824875,0,1,Other,0.0,0.0,0.0,0
-0.7307692307692307,-0.274752360135795,1,1,Other,0.0,0.0,0.0,0
0.5384615384615384,0.5746972183283395,1,1,Other,0.0,1.0,0.0,0
-0.19230769230769232,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
-0.15384615384615385,-0.07335410562867196,1,1,Other,0.0,0.0,1.0,0
0.4230769230769231,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.4230769230769231,0.6054171843131523,1,1,Other,0.0,0.0,1.0,0
-0.9615384615384616,-0.6754583524336583,1,0,Other,0.0,1.0,0.0,0
0.8846153846153846,-0.6754583524336583,1,1,Other,0.0,0.0,1.0,1
0.8461538461538461,0.48385718050416,1,1,Other,1.0,0.0,0.0,1
0.15384615384615385,0.6344895396655617,1,1,Other,1.0,0.0,0.0,0
0.0,0.6108649291460992,1,1,Other,1.0,0.0,0.0,0
-0.7307692307692307,-0.6754583524336583,1,0,Other,0.0,0.0,0.0,0
0.19230769230769232,-0.0609084446688502,0,1,Other,0.0,0.0,0.0,0
0.19230769230769232,-0.6754583524336583,1,0,Other,0.0,0.0,0.0,0
-0.23076923076923078,0.3382739507001238,0,1,Other,1.0,0.0,0.0,0
0.23076923076923078,-0.08197305802291154,1,1,Other,0.0,1.0,0.0,0
0.2692307692307692,0.6183766163303902,1,1,Elite,0.0,1.0,0.0,1
-0.38461538461538464,-0.043635107393652714,1,1,Other,0.0,0.0,1.0,0
-0.6538461538461539,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
-0.8846153846153846,-0.26466295954274377,1,1,Other,0.0,1.0,0.0,0
-0.46153846153846156,0.10821081443785252,0,1,Other,0.0,1.0,0.0,0
-0.8846153846153846,0.055416409227505355,1,1,Elite,0.0,0.0,0.0,0
-0.6153846153846154,-0.025369660490341325,0,1,Other,1.0,0.0,0.0,0
0.038461538461538464,-0.044086871599311725,0,1,Other,1.0,0.0,0.0,0
-0.7692307692307693,0.5887904899205648,0,1,Elite,0.0,1.0,0.0,0
-0.34615384615384615,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.8846153846153846,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
0.46153846153846156,0.41670376005119997,0,1,Other,0.0,0.0,1.0,0
0.038461538461538464,-0.27338820939713837,1,1,Other,0.0,0.0,0.0,0
0.9230769230769231,0.30538374490381187,1,1,Strong,0.0,0.0,0.0,1
0.38461538461538464,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.8461538461538461,0.18820851132621583,1,1,Other,0.0,1.0,0.0,0
0.5769230769230769,-0.2377165533934357,0,1,Elite,0.0,1.0,0.0,0
-0.5,0.49430976408607435,1,1,Other,0.0,0.0,1.0,0
0.4230769230769231,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
-0.4230769230769231,-0.6754583524336583,0,0,Other,0.0,0.0,1.0,0
0.15384615384615385,0.02951526143638872,0,1,Other,0.0,0.0,0.0,0
-0.7692307692307693,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
0.23076923076923078,0.28738404165088816,0,1,Other,0.0,1.0,0.0,0
0.8076923076923077,0.22929247967614708,1,1,Strong,0.0,0.0,0.0,1
-0.9230769230769231,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
-0.15384615384615385,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
-0.2692307692307692,0.026299763266698112,0,1,Other,1.0,0.0,0.0,0
-0.8846153846153846,-0.06846442246153914,1,1,Other,0.0,0.0,1.0,0
0.6923076923076923,0.32278109588252357,1,1,Strong,1.0,0.0,0.0,1
-0.9230769230769231,0.017432783465430073,1,0,Other,1.0,0.0,0.0,0
-0.8076923076923077,0.591368203329325,1,1,Other,1.0,0.0,0.0,0
-0.7307692307692307,0.19373597925427902,0,1,Other,0.0,0.0,0.0,0
0.4230769230769231,-0.15925131155564118,1,1,Other,1.0,0.0,0.0,1
0.5384615384615384,-0.6754583524336583,0,0,Strong,0.0,0.0,1.0,0
0.5769230769230769,0.5330729045559535,1,1,Elite,0.0,1.0,0.0,1
-0.34615384615384615,-0.13340331249460208,1,1,Strong,1.0,0.0,0.0,0
0.3076923076923077,0.6467314638267528,1,1,Elite,0.0,0.0,0.0,1
0.8846153846153846,0.33286163835389526,1,1,Strong,1.0,0.0,0.0,1
-0.5,0.060492112949909534,1,1,Other,0.0,0.0,1.0,0
-0.7692307692307693,0.443198401994849,0,1,Other,0.0,0.0,1.0,0
0.5,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
0.38461538461538464,-0.014288150269176172,1,1,Other,0.0,1.0,0.0,0
0.11538461538461539,0.1518104893447869,1,1,Other,0.0,0.0,0.0,0
0.19230769230769232,-0.6754583524336583,1,1,Elite,0.0,0.0,1.0,1
-0.15384615384615385,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
0.7692307692307693,-0.6754583524336583,1,1,Strong,0.0,1.0,0.0,1
0.038461538461538464,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
-0.38461538461538464,0.15450335833538179,1,1,Other,0.0,0.0,1.0,0
0.8461538461538461,0.6134692169198982,1,1,Elite,0.0,0.0,1.0,1
0.9230769230769231,0.5104049711778866,1,1,Other,1.0,0.0,0.0,1
0.0,-0.6754583524336583,1,0,Other,0.0,0.0,0.0,0
-0.6153846153846154,0.2889785035532141,1,1,Other,0.0,0.0,0.0,0
0.19230769230769232,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
0.5,0.05217433669277598,0,1,Other,0.0,0.0,1.0,0
-0.3076923076923077,0.5538009092861904,1,1,Other,0.0,0.0,0.0,0
-0.8846153846153846,-0.32089431596477125,1,1,Other,0.0,0.0,1.0,0
-0.5384615384615384,0.32418953722957816,0,1,Other,1.0,0.0,0.0,0
0.3076923076923077,-0.024049800360082647,1,1,Other,0.0,1.0,0.0,0
-0.07692307692307693,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
-0.38461538461538464,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
-0.34615384615384615,-0.13749576471057195,1,1,Other,1.0,0.0,0.0,0
-0.7307692307692307,0.14333326689742074,0,1,Other,0.0,1.0,0.0,0
0.038461538461538464,-0.6754583524336583,0,0,Other,0.0,0.0,1.0,0
-0.7307692307692307,0.42392312922006453,0,1,Other,0.0,0.0,0.0,0
0.4230769230769231,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
0.6538461538461539,0.48680693502346295,1,1,Other,0.0,0.0,1.0,1
0.15384615384615385,-0.304799108872959,1,1,Other,1.0,0.0,0.0,0
0.0,-0.29679136687461105,0,1,Other,1.0,0.0,0.0,0
0.8846153846153846,-0.6754583524336583,1,1,Strong,1.0,0.0,0.0,1
0.8846153846153846,0.18083855408879823,1,1,Elite,0.0,0.0,0.0,1
0.15384615384615385,0.651443984560294,0,0,Other,0.0,0.0,0.0,0
-0.8076923076923077,0.03641573822478812,0,1,Elite,0.0,0.0,0.0,0
-0.6923076923076923,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.9615384615384616,0.05468118512809951,0,1,Other,1.0,0.0,0.0,0
0.8076923076923077,-0.0542294209224405,1,1,Other,0.0,0.0,0.0,1
0.038461538461538464,0.08435589275472083,0,1,Other,0.0,0.0,1.0,0
0.6923076923076923,0.5842639897422951,1,1,Other,0.0,1.0,0.0,1
0.6538461538461539,-0.14578696660266674,1,1,Other,1.0,0.0,0.0,1
0.7307692307692307,0.4315676882295494,1,1,Other,0.0,1.0,0.0,1
-0.46153846153846156,-0.0029851870060213083,0,1,Other,0.0,0.0,1.0,0
0.4230769230769231,0.6429136133828502,0,1,Other,0.0,1.0,0.0,0
-0.038461538461538464,-0.6754583524336583,0,0,Other,0.0,0.0,1.0,0
-0.5,0.3450947043934069,0,1,Other,1.0,0.0,0.0,0
-0.5769230769230769,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
0.6538461538461539,0.1534758162205495,1,1,Other,0.0,0.0,0.0,1
-0.038461538461538464,0.09960957828697214,1,0,Other,0.0,0.0,0.0,0
0.11538461538461539,-0.009185872181733225,0,1,Other,0.0,1.0,0.0,0
0.07692307692307693,0.17745475160719545,0,1,Other,0.0,1.0,0.0,0
0.5384615384615384,-0.30806775577272716,1,1,Elite,0.0,0.0,0.0,1
-0.8461538461538461,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
-0.6153846153846154,0.08157444254733005,0,1,Strong,0.0,0.0,1.0,0
0.23076923076923078,-0.2312678408106953,0,1,Other,0.0,1.0,0.0,0
-0.46153846153846156,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
0.8076923076923077,0.13104705212783155,1,1,Elite,0.0,0.0,1.0,1
0.8076923076923077,-0.6754583524336583,1,1,Elite,0.0,0.0,0.0,1
0.6923076923076923,0.5558294191508162,1,1,Other,0.0,1.0,0.0,1
0.19230769230769232,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
0.07692307692307693,0.4822450023584749,0,1,Other,1.0,0.0,0.0,0
-0.19230769230769232,0.19673002438197992,0,1,Other,0.0,0.0,1.0,0
-0.7692307692307693,0.4365193782484393,1,1,Other,0.0,0.0,1.0,0
-0.5,-0.3145696170855451,1,1,Other,0.0,0.0,0.0,0
0.8076923076923077,0.53142529392355,1,1,Other,0.0,1.0,0.0,1
0.038461538461538464,0.14575153411594838,1,1,Other,0.0,1.0,0.0,0
-0.23076923076923078,-0.1314722419684518,0,1,Elite,0.0,0.0,0.0,0
0.23076923076923078,-0.6754583524336583,1,1,Elite,0.0,1.0,0.0,1
0.038461538461538464,-0.6754583524336583,0,0,Other,0.0,0.0,1.0,0
0.4230769230769231,-0.2658942384562066,0,1,Other,0.0,0.0,0.0,0
0.8846153846153846,0.06609930397308902,1,1,Other,0.0,0.0,0.0,1
-0.8461538461538461,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.8846153846153846,-0.6754583524336583,1,0,Other,0.0,1.0,0.0,0
-0.4230769230769231,0.02106461335406134,1,1,Other,0.0,1.0,0.0,0
-0.6923076923076923,-0.6754583524336583,1,0,Other,0.0,1.0,0.0,0
-0.6538461538461539,-0.10674922436072043,0,1,Other,0.0,1.0,0.0,0
-0.23076923076923078,0.12624595017749463,0,1,Other,0.0,0.0,1.0,0
-0.5,0.06516920119673224,1,1,Other,1.0,0.0,0.0,0
0.6153846153846154,0.00039861547558148034,1,1,Other,0.0,1.0,0.0,1
0.6923076923076923,-0.6754583524336583,1,1,Other,0.0,0.0,1.0,1
0.15384615384615385,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
-0.5384615384615384,-0.6754583524336583,1,0,Other,0.0,1.0,0.0,0
0.038461538461538464,0.017184756058401595,0,1,Other,1.0,0.0,0.0,0
-0.8461538461538461,0.02161381689819582,1,0,Other,1.0,0.0,0.0,0
0.38461538461538464,-0.13679597309788447,1,1,Other,0.0,0.0,0.0,0
-0.7692307692307693,-0.1044018221156295,1,1,Other,0.0,1.0,0.0,0
-0.8461538461538461,0.23983364447485733,1,1,Other,0.0,0.0,0.0,0
0.46153846153846156,0.139001645396102,0,1,Elite,0.0,0.0,1.0,0
-0.6923076923076923,0.4728908258648295,0,0,Other,0.0,0.0,1.0,0
-0.9615384615384616,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
0.9230769230769231,-0.2222148404541559,1,1,Elite,0.0,1.0,0.0,1
-0.46153846153846156,-0.13264151403015748,1,0,Other,0.0,0.0,1.0,0
0.34615384615384615,0.009593345778994292,1,1,Other,0.0,0.0,0.0,0
-0.5769230769230769,0.1435192874526921,1,0,Other,0.0,0.0,0.0,0
0.3076923076923077,-0.28620591146750285,1,1,Strong,0.0,0.0,1.0,1
0.23076923076923078,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
0.5384615384615384,0.08921900155681489,1,1,Other,0.0,0.0,1.0,0
-0.46153846153846156,0.23929329905240243,0,1,Other,0.0,1.0,0.0,0
0.4230769230769231,0.4711280596505914,0,1,Other,1.0,0.0,0.0,0
-0.11538461538461539,-0.012560816541656425,0,1,Other,0.0,0.0,1.0,0
-0.9615384615384616,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
0.9230769230769231,-0.14071126288026256,1,1,Other,0.0,1.0,0.0,1
0.23076923076923078,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
0.8461538461538461,-0.24935612528041493,1,1,Other,0.0,1.0,0.0,1
0.9230769230769231,-0.27350336497897304,1,1,Elite,0.0,1.0,0.0,1
-0.6538461538461539,0.38024373121801386,0,1,Other,0.0,0.0,1.0,0
0.11538461538461539,0.5823417773378244,1,1,Other,0.0,0.0,0.0,0
0.5769230769230769,0.01006282622801248,1,1,Other,1.0,0.0,0.0,1
0.5,-0.6754583524336583,1,0,Other,1.0,0.0,0.0,0
0.5769230769230769,-0.17884547671089085,1,1,Elite,1.0,0.0,0.0,1
-0.8076923076923077,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
0.34615384615384615,-0.23012514311402837,0,1,Other,0.0,0.0,1.0,0
0.5384615384615384,0.342552423471365,1,1,Other,0.0,1.0,0.0,1
-0.5384615384615384,-0.1626173977938848,1,1,Other,0.0,0.0,1.0,0
-0.8076923076923077,0.5827403928134058,0,1,Other,1.0,0.0,0.0,0
0.23076923076923078,0.20537555114125824,1,1,Other,1.0,0.0,0.0,0
0.34615384615384615,0.2673824028983774,1,1,Other,1.0,0.0,0.0,1
0.8846153846153846,0.1767992506029059,1,1,Other,0.0,0.0,0.0,1
0.7307692307692307,0.48557565611000014,1,1,Other,0.0,1.0,0.0,1
-0.038461538461538464,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
0.4230769230769231,-0.24758450094449722,1,1,Other,0.0,1.0,0.0,0
-0.6538461538461539,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
0.8461538461538461,0.05042928672189705,1,1,Elite,0.0,1.0,0.0,1
-0.7307692307692307,0.6229031165086599,0,1,Other,0.0,0.0,0.0,0
-0.23076923076923078,-0.6754583524336583,1,0,Strong,0.0,0.0,1.0,0
0.8846153846153846,-0.6754583524336583,1,1,Other,1.0,0.0,0.0,1
0.8461538461538461,0.21931823466493047,1,1,Other,1.0,0.0,0.0,1
0.6538461538461539,0.10108888460746342,1,1,Other,0.0,1.0,0.0,1
0.6923076923076923,0.6186512181024575,1,1,Other,0.0,0.0,0.0,1
0.8846153846153846,-0.21914107223133872,1,1,Other,0.0,0.0,1.0,1
0.4230769230769231,0.6030432077030227,1,1,Other,0.0,1.0,0.0,1
-0.15384615384615385,-0.23078950223999753,1,1,Other,0.0,0.0,0.0,0
0.07692307692307693,-0.2946299851847915,1,1,Other,0.0,0.0,0.0,0
-0.8461538461538461,-0.18835024127308925,0,1,Other,0.0,0.0,0.0,0
-0.5,0.3605166942375704,0,1,Other,1.0,0.0,0.0,0
-0.19230769230769232,-0.2059513290504315,0,0,Other,0.0,0.0,1.0,0
0.2692307692307692,0.5378474321412516,1,1,Other,1.0,0.0,0.0,1
-0.7692307692307693,-0.3177408246468378,0,0,Other,1.0,0.0,0.0,0
-0.46153846153846156,-0.19359424930740562,0,1,Other,0.0,0.0,0.0,0
0.23076923076923078,-0.6754583524336583,1,1,Elite,0.0,0.0,1.0,1
-0.3076923076923077,0.562162976151722,1,1,Strong,0.0,0.0,1.0,0
-0.5384615384615384,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
0.15384615384615385,-0.27877394737832817,0,1,Other,1.0,0.0,0.0,0
-0.8076923076923077,-0.6754583524336583,1,0,Other,0.0,0.0,1.0,0
-0.34615384615384615,0.15699249052734612,0,1,Strong,1.0,0.0,0.0,0
-0.46153846153846156,0.6489725686116887,1,1,Other,0.0,0.0,1.0,0
0.8076923076923077,-0.13602531651176025,1,1,Elite,0.0,0.0,0.0,1
0.8846153846153846,-0.028407996226440163,1,1,Other,0.0,0.0,1.0,1
-0.7307692307692307,0.2144551258628364,1,1,Other,1.0,0.0,0.0,0
-0.4230769230769231,0.3971716017477074,1,1,Other,0.0,1.0,0.0,0
0.19230769230769232,-0.06335328625241661,0,1,Other,0.0,1.0,0.0,0
0.46153846153846156,0.4738032123978271,0,1,Other,0.0,0.0,1.0,0
0.5384615384615384,0.25313854323759916,0,0,Other,0.0,0.0,1.0,0
0.6153846153846154,-0.14768260464209867,1,1,Elite,0.0,0.0,0.0,1
0.23076923076923078,0.6490611498284846,0,1,Strong,1.0,0.0,0.0,0
0.15384615384615385,-0.0763215763913341,0,1,Other,0.0,0.0,1.0,0
0.038461538461538464,-0.2785082037279405,0,1,Other,0.0,1.0,0.0,0
-0.7307692307692307,-0.6754583524336583,0,0,Other,1.0,0.0,0.0,0
-0.38461538461538464,-0.6754583524336583,0,0,Other,0.0,1.0,0.0,0
-0.6923076923076923,0.19972406950968083,0,1,Other,0.0,1.0,0.0,0
0.38461538461538464,0.5375994047342232,0,1,Other,1.0,0.0,0.0,0
-0.5769230769230769,0.5710122397096308,1,1,Other,0.0,1.0,0.0,0
-0.38461538461538464,-0.6754583524336583,0,0,Other,0.0,0.0,0.0,0
0.2692307692307692,0.44892074859986314,0,1,Other,0.0,0.0,1.0,0
